time,FLY
0.0009,1.7116148067073056
0.00091,1.7116028411170112
0.00092,1.7115926914003108
0.00093,1.7115843208169514
0.00094,1.7115776933767004
0.00095,1.7115727738393463
0.00096,1.711569526066482
0.00097,1.711567912640445
0.00098,1.711567902118076
0.00099,1.711569461365398
0.001,1.7115725579156333
0.00101,1.7115771599691985
0.00102,1.711583235058323
0.00103,1.7115907501777385
0.00104,1.7115996766034203
0.00105,1.711609984544571
0.00106,1.711621644816605
0.00107,1.7116346288411528
0.00108,1.7116489070327463
0.00109,1.711664449406483
0.0011,1.7116812303163154
0.00111,1.711699222876982
0.00112,1.7117184007420159
0.00113,1.711738738103741
0.00114,1.7117602085731718
0.00115,1.7117827858698713
0.00116,1.7118064464661373
0.00117,1.711831166240467
0.00118,1.7118569215670578
0.00119,1.7118836893158085
0.0012,1.7119114456111315
0.00121,1.7119401665892888
0.00122,1.711969830976897
0.00123,1.712000416919487
0.00124,1.7120319029829567
0.00125,1.7120642677406692
0.00126,1.7120974901474666
0.00127,1.7121315501172083
0.00128,1.7121664276869726
0.00129,1.7122021032919241
0.0013,1.7122385572279675
0.00131,1.7122757702698064
0.00132,1.71231372412086
0.00133,1.7123524005617108
0.00134,1.7123917817449914
0.00135,1.7124318494545445
0.00136,1.7124725861097758
0.00137,1.7125139750360576
0.00138,1.712555999564703
0.00139,1.7125986433666092
0.0014,1.7126418897701448
0.00141,1.7126857228054153
0.00142,1.7127301271783044
0.00143,1.7127750876572265
0.00144,1.7128205893229584
0.00145,1.712866616417318
0.00146,1.712913154581809
0.00147,1.7129601899936207
0.00148,1.7130077087281999
0.00149,1.7130556971289261
0.0015,1.7131041418000552
0.00151,1.7131530295996704
0.00152,1.7132023476326228
0.00153,1.7132520827584428
0.00154,1.7133022222860068
0.00155,1.7133527542060054
0.00156,1.71340366640835
0.00157,1.7134549469781435
0.00158,1.713506584187759
0.00159,1.713558566488924
0.0016,1.713610882504802
0.00161,1.7136635216448455
0.00162,1.7137164737375215
0.00163,1.7137697273661157
0.00164,1.713823271996881
0.00165,1.7138770972575668
0.00166,1.7139311929310805
0.00167,1.7139855489491576
0.00168,1.714040155386028
0.00169,1.7140950030628943
0.0017,1.71415008435547
0.00171,1.7142053886599098
0.00172,1.7142609069353674
0.00173,1.7143166302997392
0.00174,1.7143725500259166
0.00175,1.7144286575380308
0.00176,1.7144849444077064
0.00177,1.7145414024682248
0.00178,1.7145980248669501
0.00179,1.7146548029500726
0.0018,1.7147117290277227
0.00181,1.7147687955625825
0.00182,1.7148259951674343
0.00183,1.7148833206026977
0.00184,1.7149407647739792
0.00185,1.7149983207296104
0.00186,1.7150559815496873
0.00187,1.715113740606195
0.00188,1.7151715913509404
0.00189,1.7152295273622797
0.0019,1.7152875423470426
0.00191,1.715345630137972
0.00192,1.7154037846911667
0.00193,1.7154620000835223
0.00194,1.7155202702640748
0.00195,1.7155785896474174
0.00196,1.715636952698557
0.00197,1.715695353938377
0.00198,1.7157537879947684
0.00199,1.715812249600047
0.002,1.7158707335883607
0.003,1.7212907650866212
0.004,1.7251892561584719
0.005,1.7277731801369733
0.006,1.7295254607532995
0.007,1.730794598851361
0.008,1.731790835941905
0.009,1.732634073810131
0.01,1.7333911677514093
0.011,1.7340992404484885
0.012,1.7347789759507808
0.013,1.7354416126941195
0.014,1.7360934354088846
0.015,1.736737953374
0.016,1.7373770472203454
0.017,1.738011731947241
0.018,1.7386427407460938
0.019,1.7392704300618813
0.02,1.739894877930903
0.021,1.7405161351499636
0.022,1.7411343519466078
0.023,1.7417496795930567
0.024,1.7423620937782605
0.025,1.7429714270082437
0.026,1.7435777764726805
0.027,1.7441815569765502
0.028,1.7447825250872975
0.029,1.7453798304165085
0.03,1.7459750609855031
0.031,1.7465672810699995
0.032,1.7471564213671107
0.033,1.7477432990788784
0.034,1.7483264828230367
0.035,1.7489075255038253
0.036,1.7494858341990505
0.037,1.750061174925967
0.038,1.750633798324782
0.039,1.7512036914020463
0.04,1.7517708656193538
0.041,1.7523353063615874
0.042,1.7528970136287474
0.043,1.7534560735226596
0.044,1.7540124564611514
0.045,1.7545661505253014
0.046,1.7551171688376044
0.047,1.7556655970571644
0.048,1.7562113811492126
0.049,1.7567545211137485
0.05,1.75729506786614
0.051,1.7578330565515168
0.052,1.7583684473196899
0.053,1.7589012543429519
0.054,1.7594314917935945
0.055,1.759959173843908
0.056,1.7604843146661837
0.057,1.7610069284327134
0.058,1.7615270293157888
0.059,1.7620446314877003
0.06,1.7625597491207399
0.061,1.7630723963871986
0.062,1.763582582093258
0.063,1.7640902613296272
0.064,1.7645954966497877
0.065,1.7650983010319792
0.066,1.7655986874544434
0.067,1.766096668895421
0.068,1.7665922583331513
0.069,1.7670854687458761
0.07,1.7675763131118354
0.071,1.76806480440927
0.072,1.7685509556164203
0.073,1.7690347797115271
0.074,1.7695162896728307
0.075,1.769995417212832
0.076,1.770472201745975
0.077,1.7709466824018016
0.078,1.771418870122789
0.079,1.7718887758514141
0.08,1.7723564105301528
0.081,1.772821785101482
0.082,1.7732849105078776
0.083,1.7737457976918172
0.084,1.774204457595776
0.085,1.7746609011622316
0.086,1.7751151393336604
0.087,1.7755671727599072
0.088,1.7760169987993712
0.089,1.7764646447002692
0.09,1.7769101208532152
0.091,1.777353437648825
0.092,1.777794605477712
0.093,1.7782336347304921
0.094,1.7786705357977795
0.095,1.779105319070189
0.096,1.7795379949383354
0.097,1.7799685737928328
0.098,1.7803970660242967
0.099,1.7808234820233413
0.1,1.7812477795453125
0.101,1.7816700110080783
0.102,1.7820901870856687
0.103,1.782508317594328
0.104,1.7829244123503023
0.105,1.7833384811698352
0.106,1.783750533869173
0.107,1.7841605802645597
0.108,1.784568630172241
0.109,1.7849746934084616
0.11,1.7853787797894667
0.111,1.7857808991315016
0.112,1.7861810612508104
0.113,1.7865792759636385
0.114,1.7869755530862317
0.115,1.7873699024348335
0.116,1.7877623109857435
0.117,1.7881528069709576
0.118,1.7885414001831608
0.119,1.7889281001912596
0.12,1.7893129165641604
0.121,1.7896958588707688
0.122,1.7900769366799922
0.123,1.7904561595607367
0.124,1.790833537081909
0.125,1.7912090788124142
0.126,1.7915827943211604
0.127,1.791954693177053
0.128,1.7923247849489987
0.129,1.7926930792059046
0.13,1.7930595855166753
0.131,1.7934243134502184
0.132,1.7937871309603985
0.133,1.7941481628937563
0.134,1.794507417777082
0.135,1.7948649036572994
0.136,1.7952206285813308
0.137,1.7955746005961015
0.138,1.7959268277485336
0.139,1.7962773180855514
0.14,1.7966260796540794
0.141,1.7969731205010393
0.142,1.7973184486733564
0.143,1.797662072217953
0.144,1.7980039991817536
0.145,1.798344237611681
0.146,1.7986827955546598
0.147,1.7990196813832957
0.148,1.7993550132243048
0.149,1.7996887088528848
0.15,1.800020777500557
0.151,1.8003512283988388
0.152,1.8006800707792512
0.153,1.8010073138733138
0.154,1.8013329669125453
0.155,1.8016570391284668
0.156,1.8019795397525968
0.157,1.8023004780164549
0.158,1.8026198631515609
0.159,1.8029377043894343
0.16,1.803254010961595
0.161,1.8035687920995622
0.162,1.803882057034856
0.163,1.8041938124754362
0.164,1.8045037906876904
0.165,1.8048122107636722
0.166,1.8051190764269736
0.167,1.8054243914011876
0.168,1.8057281594099057
0.169,1.8060303841767218
0.17,1.8063310694252268
0.171,1.8066302188790135
0.172,1.806927836261675
0.173,1.8072239252968028
0.174,1.80751848970799
0.175,1.8078116157315154
0.176,1.808103398629464
0.177,1.8083937279521125
0.178,1.8086826120254504
0.179,1.8089700591754678
0.18,1.8092560777281543
0.181,1.8095406760095
0.182,1.8098238623454932
0.183,1.8101056450621256
0.184,1.8103860324853849
0.185,1.8106650329412621
0.186,1.8109426547557463
0.187,1.8112188965152554
0.188,1.811493770132108
0.189,1.8117672865667391
0.19,1.8120394538821256
0.191,1.8123102801412454
0.192,1.812579773407076
0.193,1.8128479417425958
0.194,1.813114793210781
0.195,1.813380335874611
0.196,1.8136445777970616
0.197,1.8139075270411116
0.198,1.814169175244438
0.199,1.8144294012846027
0.2,1.814688319487556
0.201,1.8149459348295833
0.202,1.815202252286973
0.203,1.815457276836011
0.204,1.8157110134529848
0.205,1.815963467114181
0.206,1.8162146427958872
0.207,1.8164645454743895
0.208,1.8167131801259757
0.209,1.816960551726933
0.21,1.8172066783511966
0.211,1.8174515709260726
0.212,1.817695222766156
0.213,1.8179376394109277
0.214,1.8181788263998662
0.215,1.8184187892724508
0.216,1.8186575335681625
0.217,1.8188950648264794
0.218,1.819131388586882
0.219,1.8193665103888501
0.22,1.8196004357718623
0.221,1.8198331702753994
0.222,1.8200647510195203
0.223,1.8202951659409516
0.224,1.8205244165426018
0.225,1.8207525091011616
0.226,1.8209794498933212
0.227,1.8212052451957716
0.228,1.821429901285203
0.229,1.821653424438306
0.23,1.8218758209317711
0.231,1.8220970970422887
0.232,1.8223172590465493
0.233,1.8225363011822828
0.234,1.822754191022822
0.235,1.822970970587815
0.236,1.823186644987019
0.237,1.8234012193301912
0.238,1.8236146987270891
0.239,1.8238270882874692
0.24,1.824038393121089
0.241,1.8242486183377054
0.242,1.8244577690470756
0.243,1.8246658503589568
0.244,1.8248728673831056
0.245,1.8250787359642597
0.246,1.8252834024712132
0.247,1.8254869569970138
0.248,1.8256895693443156
0.249,1.8258912119320208
0.25,1.8260919151308277
0.251,1.8262915931491088
0.252,1.826490236141117
0.253,1.826687787066463
0.254,1.8268842707486717
0.255,1.8270797500555398
0.256,1.8272742040943455
0.257,1.8274676688855245
0.258,1.8276601385218867
0.259,1.827851592340506
0.26,1.8280420430054198
0.261,1.8282315058051908
0.262,1.8284199921731557
0.263,1.828607513542652
0.264,1.8287940813427142
0.265,1.828979656262246
0.266,1.8291642688755634
0.267,1.8293479246713984
0.268,1.8295306291384839
0.269,1.8297123599856835
0.27,1.8298931150959081
0.271,1.830072903920765
0.272,1.8302517267119531
0.273,1.830429589829469
0.274,1.8306065059242365
0.275,1.8307824702330153
0.276,1.8309574853816295
0.277,1.8311315557949261
0.278,1.8313047311629542
0.279,1.8314769962271098
0.28,1.8316483593861164
0.281,1.8318188290386952
0.282,1.8319884103181465
0.283,1.8321571111777177
0.284,1.8323249403051947
0.285,1.832491905533643
0.286,1.8326579927626963
0.287,1.8328231751047885
0.288,1.832987474646076
0.289,1.8331508918228823
0.29,1.8333134246006868
0.291,1.8334750431687106
0.292,1.833635759546323
0.293,1.8337955702671458
0.294,1.8339544718648
0.295,1.8341124986780426
0.296,1.8342696478494875
0.297,1.83442591436784
0.298,1.8345813008123228
0.299,1.8347359530807035
0.3,1.8348899879515372
0.301,1.8350430462334764
0.302,1.835195245602841
0.303,1.8353465841124732
0.304,1.8354970966813458
0.305,1.835646779291606
0.306,1.8357956408899774
0.307,1.8359436878618771
0.308,1.836090916691869
0.309,1.8362373258283184
0.31,1.8363829152712237
0.311,1.83652770972472
0.312,1.8366716990266319
0.313,1.836814880331917
0.314,1.8369572536405754
0.315,1.8370988452191843
0.316,1.837239642743337
0.317,1.837379644127639
0.318,1.8375188493720906
0.319,1.8376572840478904
0.32,1.837794934581465
0.321,1.8379318034570828
0.322,1.8380678944153275
0.323,1.8382032111967805
0.324,1.8383377575420234
0.325,1.838471537191641
0.326,1.838604553886213
0.327,1.8387368113663232
0.328,1.8388683080246877
0.329,1.8389990387586201
0.33,1.8391290160423874
0.331,1.8392582431179534
0.332,1.8393867232272814
0.333,1.8395144596123354
0.334,1.8396414555150788
0.335,1.8397677141774742
0.336,1.8398932388414866
0.337,1.8400180327490785
0.338,1.8401420828070234
0.339,1.8402653961894901
0.34,1.8403879810192936
0.341,1.8405098398745317
0.342,1.8406309753333048
0.343,1.8407513899737105
0.344,1.8408710863738487
0.345,1.8409900671118171
0.346,1.8411083347657158
0.347,1.8412258912755903
0.348,1.84134273315185
0.349,1.84145886754117
0.35,1.8415742968222213
0.351,1.841689023373676
0.352,1.8418030495742053
0.353,1.8419163778024805
0.354,1.8420290104371728
0.355,1.842140949856954
0.356,1.842252198440496
0.357,1.8423627502882585
0.358,1.8424726050487386
0.359,1.842581772838527
0.36,1.8426902558519171
0.361,1.8427980562832047
0.362,1.8429051763266835
0.363,1.8430116181766474
0.364,1.8431173840273913
0.365,1.8432224760732103
0.366,1.8433268965083973
0.367,1.8434306475272468
0.368,1.8435337313240545
0.369,1.8436361500931138
0.37,1.8437379060287193
0.371,1.8438390013251649
0.372,1.8439394381767455
0.373,1.8440392114628203
0.374,1.8441383037123187
0.375,1.8442367381217692
0.376,1.8443345165436256
0.377,1.8444316408303423
0.378,1.8445281128343731
0.379,1.844623934408172
0.38,1.8447191074041938
0.381,1.8448136336748915
0.382,1.8449075150727203
0.383,1.8450007534501334
0.384,1.845093350659586
0.385,1.8451853085535308
0.386,1.8452766289844227
0.387,1.8453673138047153
0.388,1.8454573648668635
0.389,1.845546784023321
0.39,1.8456355369387902
0.391,1.8457236546823883
0.392,1.8458111391332706
0.393,1.8458979917631237
0.394,1.8459842140436347
0.395,1.8460698074464896
0.396,1.8461547734433748
0.397,1.8462391135059766
0.398,1.8463228291059817
0.399,1.8464059217150763
0.4,1.8464883928049476
0.401,1.846570243847282
0.402,1.8466514763137647
0.403,1.8467320916760832
0.404,1.8468120914059234
0.405,1.8468914769749722
0.406,1.846970227472002
0.407,1.847048352896711
0.408,1.847125861340676
0.409,1.8472027537885822
0.41,1.8472790312251124
0.411,1.8473546946349506
0.412,1.8474297450027812
0.413,1.847504183313288
0.414,1.8475780105511548
0.415,1.8476512277010657
0.416,1.8477238357477042
0.417,1.8477958356757551
0.418,1.8478672284699014
0.419,1.8479380066393443
0.42,1.8480081719378476
0.421,1.8480777297768607
0.422,1.8481466809185343
0.423,1.8482150261250212
0.424,1.8482827661584713
0.425,1.8483499017810379
0.426,1.8484164337548707
0.427,1.848482362842122
0.428,1.8485476898049438
0.429,1.8486124154054866
0.43,1.848676540405903
0.431,1.848740065568343
0.432,1.848802980945437
0.433,1.8488652836967678
0.434,1.8489269837472166
0.435,1.848988081506707
0.436,1.8490485773851617
0.437,1.8491084717925046
0.438,1.8491677651386578
0.439,1.8492264578335453
0.44,1.84928455028709
0.441,1.8493420429092158
0.442,1.8493989361098448
0.443,1.8494552302989011
0.444,1.8495109258863078
0.445,1.849566016567241
0.446,1.8496204958524372
0.447,1.8496743735164782
0.448,1.8497276496762538
0.449,1.849780324448653
0.45,1.8498323979505653
0.451,1.8498838702988805
0.452,1.849934741610487
0.453,1.8499850120022754
0.454,1.8500346815911344
0.455,1.8500837504939536
0.456,1.8501322188276226
0.457,1.850180086709031
0.458,1.8502273483854852
0.459,1.8502739905157934
0.46,1.8503200274941132
0.461,1.8503654589539864
0.462,1.8504102844909016
0.463,1.8504545036622935
0.464,1.850498115987542
0.465,1.8505411209479738
0.466,1.8505835179868613
0.467,1.8506253065094234
0.468,1.8506664858828248
0.469,1.8507070554361753
0.47,1.8507470144605316
0.471,1.8507863622088967
0.472,1.850825097896219
0.473,1.8508632206993938
0.474,1.8509007297572608
0.475,1.8509376241706077
0.476,1.8509739060290058
0.477,1.8510095741088324
0.478,1.851044625737337
0.479,1.8510790599601408
0.48,1.8511128757882043
0.481,1.851146072197827
0.482,1.8511786481306516
0.483,1.8512106024936579
0.484,1.8512419341591688
0.485,1.851272641964845
0.486,1.85130272471369
0.487,1.8513321811740453
0.488,1.8513610100795954
0.489,1.8513892101293628
0.49,1.851416779987711
0.491,1.851443718284344
0.492,1.851470023614307
0.493,1.8514956945379837
0.494,1.8515207390709778
0.495,1.8515451486751766
0.496,1.8515689215742541
0.497,1.8515920563798747
0.498,1.8516145516756033
0.499,1.8516364060169117
0.5,1.8516576179311723
0.501,1.8516781859176625
0.502,1.8516981084475637
0.503,1.8517173839639591
0.504,1.8517360108818377
0.505,1.851753987588091
0.506,1.851771312441512
0.507,1.8517879837728013
0.508,1.8518039998845603
0.509,1.8518193590512944
0.51,1.8518340595194132
0.511,1.8518481002621978
0.512,1.8518614808365952
0.513,1.851874197855363
0.514,1.8518862495029442
0.515,1.8518976339374655
0.516,1.8519083492907413
0.517,1.8519183936682722
0.518,1.8519277651492445
0.519,1.8519364617865317
0.52,1.851944481606692
0.521,1.8519518226099714
0.522,1.8519584827703017
0.523,1.851964460035302
0.524,1.851969752326275
0.525,1.8519743575382117
0.526,1.85197827353979
0.527,1.8519814981733733
0.528,1.8519840292550096
0.529,1.8519858653107495
0.53,1.8519870039720723
0.531,1.8519874426292944
0.532,1.8519871790155087
0.533,1.851986210838273
0.534,1.8519845357796094
0.535,1.851982151496007
0.536,1.851979055618419
0.537,1.8519752457522634
0.538,1.8519707194774246
0.539,1.851965474348252
0.54,1.8519595078935591
0.541,1.851952817616625
0.542,1.8519454009951957
0.543,1.8519372554814795
0.544,1.8519283785021534
0.545,1.8519187674583562
0.546,1.8519084197256948
0.547,1.851897334457051
0.548,1.8518855074234704
0.549,1.8518729359160422
0.55,1.8518596172211295
0.551,1.8518455485998406
0.552,1.8518307272880326
0.553,1.8518151504963036
0.554,1.8517988154099985
0.555,1.8517817191892092
0.556,1.8517638589687706
0.557,1.8517452318582632
0.558,1.8517258349420131
0.559,1.8517056652790929
0.56,1.8516847199033177
0.561,1.851662995823251
0.562,1.8516404900221979
0.563,1.8516171994582125
0.564,1.8515931210640921
0.565,1.851568251747379
0.566,1.8515425883903618
0.567,1.8515161278500745
0.568,1.851488866958295
0.569,1.8514608025215475
0.57,1.8514319313211003
0.571,1.8514022501129699
0.572,1.851371755627914
0.573,1.851340444571438
0.574,1.8513083136237922
0.575,1.8512753594399727
0.576,1.851241590978467
0.577,1.8512069948800056
0.578,1.8511715670923647
0.579,1.8511353042622718
0.58,1.8510982030132164
0.581,1.8510602599454489
0.582,1.8510214716359819
0.583,1.8509818346385885
0.584,1.8509413454838013
0.585,1.8509000006789165
0.586,1.8508577967079898
0.587,1.8508147300318387
0.588,1.8507707970880416
0.589,1.8507259942909384
0.59,1.8506803180316285
0.591,1.8506337646779747
0.592,1.8505863305745995
0.593,1.8505380120428871
0.594,1.8504888053809823
0.595,1.8504387068637902
0.596,1.8503877127429795
0.597,1.850335819246978
0.598,1.8502830225809748
0.599,1.8502293189269208
0.6,1.8501747044435273
0.601,1.8501191752662676
0.602,1.8500627275073744
0.603,1.8500053572558448
0.604,1.8499470605774322
0.605,1.849887848961791
0.606,1.8498277076718803
0.607,1.8497666312675332
0.608,1.8497046159608146
0.609,1.8496416579476826
0.61,1.84957775340799
0.611,1.8495128985054794
0.612,1.8494470893877892
0.613,1.849380322186447
0.614,1.8493125930168763
0.615,1.8492438979783907
0.616,1.8491742331541987
0.617,1.849103594611399
0.618,1.8490319784009837
0.619,1.84895938055784
0.62,1.8488857971007437
0.621,1.8488112240323666
0.622,1.848735657339271
0.623,1.8486590929919129
0.624,1.8485815269446413
0.625,1.8485029565367863
0.626,1.8484233873245253
0.627,1.848342806328559
0.628,1.8482612096022357
0.629,1.848178593187781
0.63,1.8480949531162998
0.631,1.8480102854077733
0.632,1.8479245860710636
0.633,1.8478378511039089
0.634,1.8477500764929269
0.635,1.8476612582136138
0.636,1.8475713922303418
0.637,1.8474804744963649
0.638,1.847388500953812
0.639,1.8472954675336932
0.64,1.8472013701558954
0.641,1.8471062047291824
0.642,1.8470099671512001
0.643,1.8469126533084683
0.644,1.8468142590763894
0.645,1.8467147803192399
0.646,1.8466142183478351
0.647,1.8465125753934288
0.648,1.8464098383701124
0.649,1.8463060033181784
0.65,1.8462010662734776
0.651,1.8460950232674191
0.652,1.8459878703269699
0.653,1.845879603474656
0.654,1.8457702187285603
0.655,1.8456597121023246
0.656,1.8455480796051495
0.657,1.8454353172417937
0.658,1.8453214210125732
0.659,1.845206386913363
0.66,1.8450902109355969
0.661,1.8449728890662653
0.662,1.8448544172879193
0.663,1.844734791578665
0.664,1.8446140079121691
0.665,1.8444920622576562
0.666,1.8443689505799084
0.667,1.844244675178651
0.668,1.8441192371584296
0.669,1.843992631546116
0.67,1.8438648560357982
0.671,1.8437358964715496
0.672,1.8436057540115243
0.673,1.843474424630742
0.674,1.843341904477032
0.675,1.8432081897483383
0.676,1.8430732763715858
0.677,1.842937160390814
0.678,1.8427998391517222
0.679,1.8426613084774175
0.68,1.842521564589058
0.681,1.8423806051815608
0.682,1.8422384283069866
0.683,1.8420950287019218
0.684,1.8419504028354907
0.685,1.841804547176817
0.686,1.841657458195025
0.687,1.8415091323592403
0.688,1.8413595674603807
0.689,1.841208762846006
0.69,1.8410567128145385
0.691,1.8409034140767597
0.692,1.8407488633434486
0.693,1.840593057325385
0.694,1.8404359927333491
0.695,1.8402776671945251
0.696,1.840118080996033
0.697,1.8399572283865149
0.698,1.8397951063212226
0.699,1.839631711755407
0.7,1.83946704164432
0.701,1.8393010929432116
0.702,1.8391338631251715
0.703,1.8389653534155312
0.704,1.8387955580171855
0.705,1.8386244741332074
0.706,1.8384520989666702
0.707,1.8382784297206467
0.708,1.838103463598211
0.709,1.8379271981674845
0.71,1.83774964376539
0.711,1.8375707868943907
0.712,1.8373906250538206
0.713,1.8372091557864463
0.714,1.8370263766784667
0.715,1.836842285359513
0.716,1.8366568795026479
0.717,1.8364701568243678
0.718,1.8362821150846005
0.719,1.836092752086706
0.72,1.835902065677477
0.721,1.8357100537471378
0.722,1.835516714229345
0.723,1.8353220451011891
0.724,1.83512604438319
0.725,1.834928710139303
0.726,1.8347300404769125
0.727,1.8345300335468377
0.728,1.8343287000840196
0.729,1.8341260285794951
0.73,1.8339220173158246
0.731,1.8337166648507575
0.732,1.8335099697933652
0.733,1.8333019308040437
0.734,1.833092546594511
0.735,1.8328818159278082
0.736,1.8326697376183012
0.737,1.8324563105316767
0.738,1.832241533584946
0.739,1.8320254057464433
0.74,1.831807926035825
0.741,1.8315890935240717
0.742,1.8313689073334871
0.743,1.831147366637697
0.744,1.8309244706616516
0.745,1.8307002186816232
0.746,1.830474618814942
0.747,1.8302476641260097
0.748,1.8300193536327283
0.749,1.8297896869891521
0.75,1.829558663906506
0.751,1.8293262841531828
0.752,1.8290925475547457
0.753,1.8288574539939266
0.754,1.8286210034106267
0.755,1.8283831958019157
0.756,1.828144031222035
0.757,1.827903509782392
0.758,1.827661631651565
0.759,1.8274183970553022
0.76,1.82717380627652
0.761,1.8269278596553047
0.762,1.8266805575889111
0.763,1.8264319005317642
0.764,1.8261818946035513
0.765,1.8259305367100789
0.766,1.8256778269216187
0.767,1.8254237660377288
0.768,1.8251683549190887
0.769,1.8249115944875003
0.77,1.8246534857258903
0.771,1.8243940296783059
0.772,1.8241332274499191
0.773,1.823871080207022
0.774,1.8236075891770316
0.775,1.8233427556484874
0.776,1.8230765809710507
0.777,1.8228090665555075
0.778,1.822540213873763
0.779,1.8222700244588486
0.78,1.8219984999049172
0.781,1.8217256418672438
0.782,1.8214514586295103
0.783,1.8211759481578738
0.784,1.8208991112580026
0.785,1.820620949974407
0.786,1.8203414664176438
0.787,1.820060662764313
0.788,1.8197785412570593
0.789,1.8194951042045735
0.79,1.81921035398159
0.791,1.8189242930288871
0.792,1.8186369238532902
0.793,1.8183482490276672
0.794,1.8180582711909317
0.795,1.8177669930480416
0.796,1.8174744173700002
0.797,1.8171805469938542
0.798,1.8168853848226971
0.799,1.8165889338256647
0.8,1.8162912028302602
0.801,1.8159921919626327
0.802,1.8156919030893393
0.803,1.815390339581285
0.804,1.8150875048828714
0.805,1.8147834025124137
0.806,1.814478036062554
0.807,1.8141714092006782
0.808,1.8138635256693272
0.809,1.8135543892866164
0.81,1.8132440039466466
0.811,1.812932373619921
0.812,1.8126195023537595
0.813,1.812305394272713
0.814,1.811990053578979
0.815,1.8116734845528173
0.816,1.8113556915529614
0.817,1.8110366790170376
0.818,1.810716451461978
0.819,1.8103950134844335
0.82,1.8100723697611922
0.821,1.8097485250495926
0.822,1.8094234817979897
0.823,1.809097245359746
0.824,1.8087698219177506
0.825,1.8084412164853372
0.826,1.8081114341550086
0.827,1.8077804800987776
0.828,1.807448359568508
0.829,1.8071150778962577
0.83,1.806780640494618
0.831,1.8064450528570553
0.832,1.8061083205582529
0.833,1.805770449254452
0.834,1.8054314446837931
0.835,1.8050913126666555
0.836,1.8047500591060015
0.837,1.8044076899877148
0.838,1.8040642113809444
0.839,1.8037196294384437
0.84,1.8033739503969128
0.841,1.8030271805773386
0.842,1.8026793263853376
0.843,1.8023303943114972
0.844,1.8019803796574154
0.845,1.8016292850506055
0.846,1.8012771277481525
0.847,1.800923914145568
0.848,1.8005696507034217
0.849,1.8002143439472178
0.85,1.7998580004672773
0.851,1.7995006269186156
0.852,1.7991422300208213
0.853,1.7987828165579367
0.854,1.7984223933783348
0.855,1.798060967394601
0.856,1.7976985455834098
0.857,1.7973351349854065
0.858,1.7969707427050834
0.859,1.7966053759106628
0.86,1.7962390418339707
0.861,1.7958717477703225
0.862,1.795503501078397
0.863,1.7951343091801173
0.864,1.7947641795605302
0.865,1.7943931197676863
0.866,1.7940211330486182
0.867,1.7936482210283458
0.868,1.7932743991540916
0.869,1.7928996749763941
0.87,1.792524056095894
0.871,1.7921475501629491
0.872,1.791770164877248
0.873,1.791391907987427
0.874,1.7910127872906865
0.875,1.7906328106324065
0.876,1.7902519859057584
0.877,1.7898703210513245
0.878,1.7894878240567127
0.879,1.7891045029561707
0.88,1.788720365830201
0.881,1.7883354208051807
0.882,1.78794967605297
